local gate - Source voltage	Si gate - Source voltage	Rxx1 - X	Rxx1 - Y	Rxx1 - R	Rxx1 - theta	Rxx2 - X	Rxx2 - Y	Rxx2 - R	Rxx2 - theta	Current - Drain_Current_I	Current - Y	Current - R	Current - theta_Drain_current	Si gate - Current	local gate - Current	
V	V	V	V	V	deg	V	V	V	deg	A	V	V	deg	A	A	
%megasweep	Current - Drain_Current_I:0.0	Current - Frequency:19.100137711	Current - Input configuration:A	Current - Output amplitude:9.9999999748e-07	Current - R:0.0	Current - Sensitivity:500 uV/pA	Current - Time constant:300 ms	Current - Value:0j	Current - Y:0.0	Current - theta_Drain_current:0.0	Magnet - Current field:0.0	Magnet - Field set point:8.0	Magnet - Persistent switch heater:0.0	Magnet - Rate:0.05	Magnet - SwitchHeaterDelay:20.0	Rxx1 - Frequency:13.1	Rxx1 - Input configuration:A-B	Rxx1 - Output amplitude:0.5	Rxx1 - R:0.0	Rxx1 - Sensitivity:1 mV/nA	Rxx1 - Time constant:300 ms	Rxx1 - Value:0j	Rxx1 - X:0.0	Rxx1 - Y:0.0	Rxx1 - theta:0.0	Rxx2 - Frequency:13.100039482	Rxx2 - Input configuration:A-B	Rxx2 - Output amplitude:0.0	Rxx2 - R:0.0	Rxx2 - Sensitivity:500 uV/pA	Rxx2 - Time constant:300 ms	Rxx2 - Value:0j	Rxx2 - X:0.0	Rxx2 - Y:0.0	Rxx2 - theta:0.0	Si gate - Current auto-range:True	Si gate - Current limit:1e-07	Si gate - Current:0.0	Si gate - Integration time (I):20 ms	Si gate - Measurement type:Current	Si gate - Output on:True	Si gate - Source type:Voltage	Si gate - Source voltage auto-range:False	Si gate - Source voltage range:21.0	Si gate - Source voltage:-2.4	local gate - Current auto-range:True	local gate - Current limit:1e-07	local gate - Current:0.0	local gate - Integration time (I):20 ms	local gate - Measurement type:Current	local gate - Output on:True	local gate - Source type:Voltage	local gate - Source voltage auto-range:False	local gate - Source voltage range:2.1	local gate - Source voltage:-1.0	

-1.000000000000000000e+00	-1.900000000000010569e+00	9.664267963671591133e-07	1.049168503186592716e-07	9.526960980110743549e-07	6.283473014831542969e+00	5.420365027930529322e-07	6.053969769936884404e-08	5.309484549798071384e-07	6.503987312316894531e+00	4.819239165954058990e-06	2.699994638533098623e-06	5.510670689545804635e-06	2.932682609558105469e+01	-4.200936043474712278e-09	-3.688690020098306377e-09
-1.000000000000000000e+00	-1.890000000000010782e+00	8.471623687000828795e-07	9.155050406661757734e-08	8.314710839840699919e-07	6.313048362731933594e+00	4.605040260230452986e-07	6.825104748031662893e-08	4.542968383702827850e-07	8.660034179687500000e+00	4.743742010759888217e-06	2.649399220899795182e-06	5.425016752269584686e-06	2.921105003356933594e+01	-4.164322220390204166e-09	-3.672917081587456778e-09
-1.000000000000000000e+00	-1.880000000000010996e+00	7.307098144337942358e-07	7.827804182625186513e-08	7.151031127250462305e-07	6.235120773315429688e+00	3.977895062234892976e-07	6.408244956901398837e-08	3.877976268995553255e-07	9.287093162536621094e+00	4.691950834967428818e-06	2.587440121715189889e-06	5.346057150745764375e-06	2.890395164489746094e+01	-4.130324970930132622e-09	-3.665538983455007838e-09
-1.000000000000000000e+00	-1.870000000000011209e+00	6.214097538759233430e-07	6.311461930863515590e-08	6.068469815545540769e-07	5.942611217498779297e+00	3.064334634927945444e-07	5.901754462911412702e-08	3.032478446129971417e-07	1.049746227264404297e+01	4.603125034918775782e-06	2.517387429179507308e-06	5.230077931628329679e-06	2.876127433776855469e+01	-4.096072814263607142e-09	-3.659009095713372517e-09
-1.000000000000000000e+00	-1.860000000000011422e+00	5.180933158044354059e-07	5.201474451155263523e-08	5.046946398579166271e-07	5.896204948425292969e+00	2.798259401970426552e-07	5.033165706436193432e-08	2.830306868872867199e-07	1.054599475860595703e+01	4.481747964746318758e-06	2.455368075970909558e-06	5.095540473121218383e-06	2.878882980346679688e+01	-4.060515035320122479e-09	-3.658372937920262302e-09
-1.000000000000000000e+00	-1.850000000000011635e+00	4.226670000662124949e-07	4.332885339408676373e-08	4.108637767785694450e-07	5.988301277160644531e+00	2.546243536016845610e-07	5.278811343600864348e-08	2.471064135534106754e-07	1.262294769287109375e+01	4.403016191645292565e-06	2.400105813649133779e-06	5.006605533708352596e-06	2.861595153808593750e+01	-4.028538835854078570e-09	-3.654130997787774504e-09
-1.000000000000000000e+00	-1.840000000000011848e+00	3.358640014994307421e-07	3.408417370565075544e-08	3.245238531235372648e-07	5.966704845428466797e+00	1.639120341678790282e-07	3.162995199090801179e-08	1.498021191537191044e-07	1.115593051910400391e+01	4.349340997578110546e-06	2.341685103601776063e-06	4.928981979901436716e-06	2.834248352050781250e+01	-3.996726949395679185e-09	-3.646202895168926261e-09
-1.000000000000000000e+00	-1.830000000000012061e+00	2.588354277577309404e-07	2.148002486990208126e-08	2.481312435520521831e-07	4.796725273132324219e+00	8.789375982587444014e-08	-3.167242024204597328e-09	7.206901386780373286e-08	-3.340129852294921875e+00	4.262457423465093598e-06	2.295441390742780641e-06	4.828305918636033311e-06	2.838230895996093750e+01	-3.959276018150603704e-09	-3.638231049762907787e-09
-1.000000000000000000e+00	-1.820000000000012275e+00	1.843616530550207244e-07	6.173551447830050165e-09	1.730372218844422605e-07	1.962448120117187500e+00	-1.139491878632270527e-08	-1.459792375868573799e-08	2.750880057078575192e-08	-1.549531707763671875e+02	4.182601514912676066e-06	2.280414264532737434e-06	4.755843292514327914e-06	2.865514755249023438e+01	-3.925401781401660628e-09	-3.630217015881953557e-09
-1.000000000000000000e+00	-1.810000000000012488e+00	1.176752277842751937e-07	1.593679299638495195e-09	1.086619647594488924e-07	7.284891605377197266e-01	-4.605129788615158759e-08	2.248585317943252448e-08	6.161827315054324572e-08	1.576412200927734375e+02	4.139384600421180949e-06	2.270711547680548392e-06	4.715001523436512798e-06	2.879027366638183594e+01	-3.891190925031651204e-09	-3.621863031710859104e-09
-1.000000000000000000e+00	-1.800000000000012701e+00	5.640015388053143397e-08	-6.057322421426647452e-10	4.533122321959126566e-08	-2.554285526275634766e-01	-1.069463877456655609e-07	1.460909970774082467e-08	1.105880613749832264e-07	1.730251770019531250e+02	4.073770924151176587e-06	2.258429276480455883e-06	4.643638476409250870e-06	2.910722160339355469e+01	-3.855801899987909565e-09	-3.616138943840496722e-09
-1.000000000000000000e+00	-1.790000000000012914e+00	-8.131563866697888443e-09	7.597357409849792020e-09	2.135906562727996061e-08	1.589015350341796875e+02	-1.182742579430851038e-07	2.100169815832941822e-08	1.235620885609023389e-07	1.696832580566406250e+02	3.956694399676052853e-06	2.237358330603456125e-06	4.528058980213245377e-06	2.960809326171875000e+01	-3.820414207211797475e-09	-3.606640097686408808e-09
-1.000000000000000000e+00	-1.780000000000013127e+00	-9.518713994793870370e-08	2.850741509519139072e-08	1.151719501990555727e-07	1.652211456298828125e+02	-1.602240047304803738e-07	3.753751798285520636e-08	1.656127324167755432e-07	1.667341003417968750e+02	3.848608230327954516e-06	2.186691290262388065e-06	4.414788691065041348e-06	2.966168403625488281e+01	-3.788013902550346756e-09	-3.598034092888724444e-09
-1.000000000000000000e+00	-1.770000000000013340e+00	-1.990780447158613242e-07	5.314127093924980727e-08	2.252061648277958739e-07	1.656231079101562500e+02	-1.377001552782530780e-07	3.515482305260775320e-08	1.453342690638237400e-07	1.670815734863281250e+02	3.797784756898181513e-06	2.135709110007155687e-06	4.353979420557152480e-06	2.935148620605468750e+01	-3.750478150266189914e-09	-3.590526986840814061e-09
-1.000000000000000000e+00	-1.760000000000013554e+00	-3.117062306046136655e-07	7.902011844862499856e-08	3.383582054539147066e-07	1.666890258789062500e+02	-1.821756541176000610e-07	-9.812416434940018917e-10	1.858190188386288355e-07	-1.793580474853515625e+02	3.790093614952638745e-06	2.104497070831712335e-06	4.333732704253634438e-06	2.903411674499511719e+01	-3.716055019253872160e-09	-3.580985064033370691e-09
-1.000000000000000000e+00	-1.750000000000013767e+00	-4.191063851521903416e-07	6.496981796999534708e-08	4.312558701258240035e-07	1.712104034423828125e+02	-2.032309964761225274e-07	-1.584291631218093244e-08	2.083863677171393647e-07	-1.754284057617187500e+02	3.769100885619991459e-06	2.082433638861402869e-06	4.299712145439116284e-06	2.896631240844726562e+01	-3.684162974693094839e-09	-3.572844908816819043e-09
-1.000000000000000000e+00	-1.740000000000013980e+00	-4.473388344194972888e-07	6.210431990893994225e-08	4.512595808137120912e-07	1.725197448730468750e+02	-1.987651074841778609e-07	-2.337992555112577975e-08	1.926786410422209883e-07	-1.730619812011718750e+02	3.712910711328731850e-06	2.067107061520800926e-06	4.239827376295579597e-06	2.917635154724121094e+01	-3.648015889368139142e-09	-3.561057004830558981e-09
-1.000000000000000000e+00	-1.730000000000014193e+00	-4.609242409969738219e-07	3.152042893361794995e-08	4.617723163846676471e-07	1.762471008300781250e+02	-1.889884657657603384e-07	-2.641752594456647785e-08	1.918672438705470995e-07	-1.721367645263671875e+02	3.653367912193061784e-06	2.050063812930602580e-06	4.180854375590570271e-06	2.936212539672851562e+01	-3.613848997829904874e-09	-3.563896955327550131e-09
-1.000000000000000000e+00	-1.720000000000014406e+00	-4.538879068149981322e-07	1.860559173394449317e-08	4.530176909156580223e-07	1.776896362304687500e+02	-1.889549423594871769e-07	-1.701638296935925609e-08	1.892614704956940841e-07	-1.749299468994140625e+02	3.590481355786323547e-06	2.028414201049599797e-06	4.115005594940157607e-06	2.952822685241699219e+01	-3.582923957523576064e-09	-3.552955041286054438e-09
-1.000000000000000000e+00	-1.710000000000014619e+00	-4.653521443742647534e-07	2.158731504664501699e-08	4.723308393295155838e-07	1.773042907714843750e+02	-2.268031522589808446e-07	-2.256185105409258540e-08	2.350113561533362372e-07	-1.746347503662109375e+02	3.551502231857739389e-06	2.009006038861116394e-06	4.080082817381480709e-06	2.948419952392578125e+01	-3.547659943592407217e-09	-3.548844107470472409e-09
-1.000000000000000000e+00	-1.700000000000014833e+00	-4.853725954490073491e-07	1.538917437926556886e-08	4.934893240715609863e-07	1.782217102050781250e+02	-2.320088583473989274e-07	2.446174818260260508e-08	2.362150297585685621e-07	1.739306488037109375e+02	3.567901558199082501e-06	1.999148935283301398e-06	4.092102244612760842e-06	2.924251556396484375e+01	-3.513447976999373168e-09	-3.545280957695240431e-09
-1.000000000000000000e+00	-1.690000000000015046e+00	-5.360104751161998138e-07	1.153349971083628134e-09	5.453807716548908502e-07	1.799615631103515625e+02	-2.418078679511381779e-07	1.102835067712248929e-08	2.395243541286617983e-07	1.776486816406250000e+02	3.553531541911070235e-06	2.003491999857942574e-06	4.071155217388877645e-06	2.949511528015136719e+01	-3.482778954122522919e-09	-3.536378967439191001e-09
-1.000000000000000000e+00	-1.680000000000015259e+00	-6.141901280898309778e-07	9.980053228275664878e-09	6.262793590394721832e-07	1.787767486572265625e+02	-2.390206077507173177e-07	-2.550333988438069355e-08	2.366126210517904838e-07	-1.735438537597656250e+02	3.487243020572350360e-06	1.997141680476488546e-06	4.010562406620010734e-06	2.986022567749023438e+01	-3.446966045927979394e-09	-3.531203107698388521e-09
-1.000000000000000000e+00	-1.670000000000015472e+00	-7.712938554504944477e-07	3.536269588266804931e-08	8.113533453979471233e-07	1.779208068847656250e+02	-2.047039657782079303e-07	-4.799142772071718355e-08	2.037799760046254960e-07	-1.652300262451171875e+02	3.455693558862549253e-06	1.961184580068220384e-06	3.971872047259239480e-06	2.955583000183105469e+01	-3.411579907464101780e-09	-3.523358049761782240e-09
-1.000000000000000000e+00	-1.660000000000015685e+00	-1.012766460917191580e-06	1.025945017829599237e-08	1.013787482406769414e-06	1.798130645751953125e+02	-2.130724681137508014e-07	-9.427965608210797654e-08	2.345995113728349679e-07	-1.564360351562500000e+02	3.437959776420029812e-06	1.920220483953016810e-06	3.929978447558823973e-06	2.923775672912597656e+01	-3.379349022836208860e-09	-3.512292012786133455e-09
-1.000000000000000000e+00	-1.650000000000015898e+00	-1.370130689792858902e-06	-6.198362711984373163e-08	1.465277478018833790e-06	-1.773398132324218750e+02	-2.143375752439169446e-07	-4.686266663611604599e-08	2.153494023104940425e-07	-1.684502868652343750e+02	3.347770416439743713e-06	1.896503022180695552e-06	3.829671186394989491e-06	2.969099998474121094e+01	-3.345266064158636254e-09	-3.510171042719889556e-09
-1.000000000000000000e+00	-1.640000000000016112e+00	-1.789786779227142688e-06	-2.083741321712295758e-07	1.843247105171030853e-06	-1.731054687500000000e+02	-2.026207965855064685e-07	-3.077388299743688549e-08	2.086066785977891413e-07	-1.716397399902343750e+02	3.220220150979002938e-06	1.883780328171269502e-06	3.714624654094222933e-06	3.047119712829589844e+01	-3.311773077996349457e-09	-3.502877099492707202e-09
-1.000000000000000000e+00	-1.630000000000016325e+00	-2.164992110920138657e-06	-2.592198882211960154e-07	2.209371359640499577e-06	-1.733621368408203125e+02	-1.846566988206177484e-07	-1.599043741862260504e-08	1.771563802321907133e-07	-1.737249298095703125e+02	3.143768253721646033e-06	1.843777454269002192e-06	3.636696419562213123e-06	3.039987564086914062e+01	-3.277434101889298290e-09	-3.490030042740954741e-09
-1.000000000000000000e+00	-1.620000000000016538e+00	-2.257970891150762327e-06	-2.390094380189111689e-07	2.289196800120407715e-06	-1.738236389160156250e+02	-1.334667416585944011e-07	-4.881173865101118281e-08	1.282435420080219046e-07	-1.567015228271484375e+02	3.100057256233412772e-06	1.764348326105391607e-06	3.557821628419333138e-06	2.966476440429687500e+01	-3.242929924596182900e-09	-3.476716026185044939e-09
-1.000000000000000000e+00	-1.610000000000016751e+00	-2.275892711622873321e-06	-3.190174879819096532e-07	2.276003215229138732e-06	-1.719870300292968750e+02	-4.913136919526550628e-08	-8.481816138328213128e-08	9.471951756268026656e-08	-1.148277359008789062e+02	3.034472911167540587e-06	1.684449784988828469e-06	3.457490038272226229e-06	2.909525871276855469e+01	-3.207752063971724965e-09	-3.473493048744558109e-09
-1.000000000000000000e+00	-1.600000000000016964e+00	-2.076584223686950281e-06	-2.736255737545434386e-07	2.053429398074513301e-06	-1.723796081542968750e+02	-4.901513861454986909e-08	-8.591786837541803834e-08	1.018383599671324191e-07	-1.231602478027343750e+02	2.958470076919184066e-06	1.618883175069640856e-06	3.361136805324349552e-06	2.876178932189941406e+01	-3.177416996180681963e-09	-3.466156917042440000e-09
-1.000000000000000000e+00	-1.590000000000017177e+00	-1.840999061641923618e-06	-2.224602013711773907e-07	1.821124783418781590e-06	-1.730555572509765625e+02	-8.871854362269004923e-08	-7.918104927284730365e-08	1.232696575925729121e-07	-1.403504333496093750e+02	2.896721071010688320e-06	1.603599002919509076e-06	3.304999381725792773e-06	2.905186462402343750e+01	-3.143332039101665032e-09	-3.465393083601497892e-09
-1.000000000000000000e+00	-1.580000000000017391e+00	-1.652996388656902127e-06	-1.803115026177692926e-07	1.637273385313164908e-06	-1.737104797363281250e+02	-8.922592087401426397e-08	-7.480681318838833249e-08	1.155506126337968453e-07	-1.399812622070312500e+02	2.872813638532534242e-06	1.630595534152234904e-06	3.303556013634079136e-06	2.958876228332519531e+01	-3.109547064283901818e-09	-3.463273001713673693e-09
-1.000000000000000000e+00	-1.570000000000017604e+00	-1.514491600573819596e-06	-1.539722234156215563e-07	1.501784367974323686e-06	-1.741597900390625000e+02	-1.160122522492201824e-07	-6.130189689201870351e-08	1.324250149536965182e-07	-1.516545257568359375e+02	2.876631242543226108e-06	1.621377577976090834e-06	3.301169272162951529e-06	2.938620758056640625e+01	-3.076306098748204931e-09	-3.451060992532006821e-09
-1.000000000000000000e+00	-1.560000000000017817e+00	-1.402491420776641462e-06	-1.298904663826760952e-07	1.390298393744160421e-06	-1.746868591308593750e+02	-1.201965034169916180e-07	-9.619520113801627303e-08	1.603595904953181162e-07	-1.427630615234375000e+02	2.853372279787436128e-06	1.588730697221762966e-06	3.259446202719118446e-06	2.916476821899414062e+01	-3.040325102787733158e-09	-3.441902096668059130e-09
-1.000000000000000000e+00	-1.550000000000018030e+00	-1.294469939239206724e-06	-1.077666951232458814e-07	1.278172476304462180e-06	-1.751902770996093750e+02	-1.563616223165809060e-07	-8.182749411389522720e-08	1.774239706264779670e-07	-1.531422729492187500e+02	2.802591097861295566e-06	1.569854589433816727e-06	3.204831500625004992e-06	2.931653022766113281e+01	-3.006791038373535230e-09	-3.440417950528740221e-09
-1.000000000000000000e+00	-1.540000000000018243e+00	-1.165238813882751856e-06	-9.380133292324899230e-08	1.142314317803538870e-06	-1.753291015625000000e+02	-1.442939208118332317e-07	-4.493371008607027761e-08	1.380936254236075911e-07	-1.620001220703125000e+02	2.759311428235378116e-06	1.521818489891302306e-06	3.143183903375756927e-06	2.887417602539062500e+01	-2.976749957639412969e-09	-3.429224015860654617e-09
-1.000000000000000000e+00	-1.530000000000018456e+00	-9.974644399335375056e-07	-8.042157162435614737e-08	9.709234518595621921e-07	-1.752868499755859375e+02	-6.958097742426616605e-08	1.365020985133469367e-08	5.838548844394608750e-08	1.615685729980468750e+02	2.720372549447347410e-06	1.454874904993630480e-06	3.078046802329481579e-06	2.814282798767089844e+01	-2.939295917769868538e-09	-3.422482075521315892e-09
-1.000000000000000000e+00	-1.520000000000018670e+00	-8.194350584744825028e-07	-7.263646040200910647e-08	7.921445899228274357e-07	-1.746687927246093750e+02	-2.127662490636339498e-08	3.191829023307946045e-08	3.296734263358302996e-08	1.080965194702148438e+02	2.694321665330789983e-06	1.424217316525755450e-06	3.045086486963555217e-06	2.788069915771484375e+01	-2.909930074679323297e-09	-3.425661088130027565e-09
-1.000000000000000000e+00	-1.510000000000018883e+00	-6.323598995550128166e-07	-6.786660122770626913e-08	6.075426881579915062e-07	-1.736755676269531250e+02	2.531335141497947916e-08	2.461821146937381855e-08	4.061364933249933529e-08	3.704840469360351562e+01	2.673308699741028249e-06	1.419159161741845310e-06	3.021045358764240518e-06	2.801809501647949219e+01	-2.876646920668690655e-09	-3.421124938896014100e-09
-1.000000000000000000e+00	-1.500000000000019096e+00	-4.158787589858548017e-07	-4.599542080541141331e-08	3.782944872909865808e-07	-1.731280059814453125e+02	8.381010019320456195e-08	2.659857578635183017e-08	1.022799551719799638e-07	1.477236270904541016e+01	2.628766196721699089e-06	1.398412223352352157e-06	2.970609102703747340e-06	2.805682373046875000e+01	-2.842311941364528138e-09	-3.418918925746083914e-09
-1.000000000000000000e+00	-1.490000000000019309e+00	-8.802116013839622610e-08	8.328259859524678177e-09	1.941548433137540997e-08	1.169455795288085938e+02	2.195231729729130166e-07	2.211928595841072820e-08	2.538539831675734604e-07	4.669728755950927734e+00	2.603034772619139403e-06	1.368478820040763821e-06	2.940762669823016040e-06	2.770565795898437500e+01	-2.811979982197954087e-09	-3.412687910042677686e-09
-1.000000000000000000e+00	-1.480000000000019522e+00	4.368245924979419215e-07	5.658567303612471733e-08	5.472809903039888013e-07	6.075364112854003906e+00	5.434379204416472930e-07	-1.300871521614510584e-09	6.243196821742458269e-07	-1.619454771280288696e-01	2.609592911539948545e-06	1.358172426080272999e-06	2.942041874121059664e-06	2.749591445922851562e+01	-2.779493968319002306e-09	-3.406368964675721145e-09
-1.000000000000000000e+00	-1.470000000000019735e+00	1.228373548656236380e-06	1.199349810576677555e-07	1.390912188981019426e-06	5.014482498168945312e+00	1.188303599519713316e-06	1.736730426138421990e-09	1.336501213700103108e-06	6.270284205675125122e-02	2.597404545667814091e-06	1.370671498079900630e-06	2.933279574790503830e-06	2.788916206359863281e+01	-2.743852922648670756e-09	-3.401110060252676703e-09
-1.000000000000000000e+00	-1.460000000000019948e+00	2.269866627102601342e-06	2.146192059626628179e-07	2.469812898198142648e-06	5.043541431427001953e+00	2.180361207138048485e-06	9.600073624937977002e-09	2.373494680796284229e-06	2.439162880182266235e-01	2.574145128164673224e-06	1.399793632117507514e-06	2.929190713985008188e-06	2.857975578308105469e+01	-2.711201929628259677e-09	-3.396360082064120434e-09
-1.000000000000000000e+00	-1.450000000000020162e+00	3.543795173754915595e-06	3.364697533925209427e-07	3.799899104706128128e-06	5.141472339630126953e+00	3.470729552645934746e-06	-3.627464550959302869e-08	3.716494575201068074e-06	-5.872254967689514160e-01	2.582093657110817730e-06	1.427769007023016457e-06	2.954895080620190129e-06	2.890645980834960938e+01	-2.680911048713596756e-09	-3.381307900340857486e-09
-1.000000000000000000e+00	-1.440000000000020375e+00	5.033912202634382993e-06	4.849165975429059472e-07	5.342875738278962672e-06	5.260628700256347656e+00	5.020244316256139427e-06	-1.045860429371714417e-07	5.310136657499242574e-06	-1.166241049766540527e+00	2.617688778627780266e-06	1.440974529032246210e-06	2.994699343616957776e-06	2.876313018798828125e+01	-2.646993957355903149e-09	-3.381646962452578009e-09
-1.000000000000000000e+00	-1.430000000000020588e+00	6.732957899657776579e-06	6.580934837074892130e-07	7.119921974663157016e-06	5.351825237274169922e+00	6.702282462356379256e-06	-1.706935677248111460e-07	7.031634140730602667e-06	-1.419408917427062988e+00	2.667776698217494413e-06	1.465708919567987323e-06	3.055203706026077271e-06	2.869697761535644531e+01	-2.616237892993922287e-09	-3.377534918413971354e-09
-1.000000000000000000e+00	-1.420000000000020801e+00	8.562456969229970127e-06	8.292764732686919160e-07	8.922559572965838015e-06	5.375234127044677734e+00	8.421448910667095333e-06	-2.386272228704910958e-07	8.750414053793065250e-06	-1.604990243911743164e+00	2.741423486440908164e-06	1.541823394290986471e-06	3.159749667247524485e-06	2.929087257385253906e+01	-2.584976899200341904e-09	-3.371682044672752454e-09
-1.000000000000000000e+00	-1.410000000000021014e+00	1.034610431815963238e-05	1.004002342597232200e-06	1.067519770003855228e-05	5.432219982147216797e+00	1.004948717309162021e-05	-2.822310136707528727e-07	1.031087413139175624e-05	-1.557699799537658691e+00	2.847574023689958267e-06	1.658237806623219512e-06	3.319469215057324618e-06	3.006094551086425781e+01	-2.551274080886400952e-09	-3.367909062745866322e-09
-1.000000000000000000e+00	-1.400000000000021227e+00	1.193215030070859939e-05	1.179722744382161181e-06	1.223330036737024784e-05	5.567848682403564453e+00	1.147087277786340564e-05	-2.892919042096764315e-07	1.168688413599738851e-05	-1.421808004379272461e+00	3.026352487722760998e-06	1.756632400429225527e-06	3.530604089974076487e-06	2.985397148132324219e+01	-2.517108965705006085e-09	-3.357434108508527970e-09
-1.000000000000000000e+00	-1.390000000000021441e+00	1.322884781984612346e-05	1.333205545961391181e-06	1.346611770713934675e-05	5.696353435516357422e+00	1.257200710824690759e-05	-2.998240802298823837e-07	1.272384542971849442e-05	-1.346751093864440918e+00	3.245001607865560800e-06	1.823931370381615125e-06	3.748220706256688572e-06	2.911916160583496094e+01	-2.485887051761892508e-09	-3.342127019578811087e-09
-1.000000000000000000e+00	-1.380000000000021654e+00	1.410753975505940616e-05	1.441606968910491560e-06	1.429231178917689249e-05	5.798496246337890625e+00	1.329017504758667201e-05	-2.791308020277938340e-07	1.338274523732252419e-05	-1.185044646263122559e+00	3.392654889466939494e-06	1.891885176519281231e-06	3.900665888068033382e-06	2.905083656311035156e+01	-2.451467917552463405e-09	-3.344458932019733766e-09
-1.000000000000000000e+00	-1.370000000000021867e+00	1.462073578295530751e-05	1.494147113589860965e-06	1.475114640925312415e-05	5.818583011627197266e+00	1.367440108879236504e-05	-2.090580863978175330e-07	1.371544112771516666e-05	-8.634981513023376465e-01	3.489225491648539901e-06	1.968886863323859870e-06	4.021788299723993987e-06	2.935481452941894531e+01	-2.418522937475131585e-09	-3.346791066505261369e-09
-1.000000000000000000e+00	-1.360000000000022080e+00	1.490899558120872825e-05	1.518838985248294193e-06	1.502653776697115973e-05	5.804958820343017578e+00	1.387837255606427789e-05	-1.985326605336013017e-07	1.391142995998961851e-05	-8.188098669052124023e-01	3.605915253501734696e-06	2.076794544336735271e-06	4.183497821941273287e-06	2.983472633361816406e+01	-2.385110997593642423e-09	-3.331569020659230773e-09
-1.000000000000000000e+00	-1.350000000000022293e+00	1.513865026936400682e-05	1.544279712106799707e-06	1.524690469523193315e-05	5.815476894378662109e+00	1.406035516993142664e-05	-2.193153108009937569e-07	1.409439119015587494e-05	-9.001573920249938965e-01	3.759066885322681628e-06	2.209116701124003157e-06	4.386299224279355258e-06	3.028794670104980469e+01	-2.353597094995052430e-09	-3.331867004519040165e-09
-1.000000000000000000e+00	-1.340000000000022506e+00	1.520362638984806836e-05	1.556959887238917872e-06	1.525561856396961957e-05	5.860377311706542969e+00	1.414550297340610996e-05	-2.710171145281492500e-07	1.412775509379571304e-05	-1.105380654335021973e+00	3.953790837840642780e-06	2.320991598026012070e-06	4.616437763615977019e-06	3.020686912536621094e+01	-2.322378955810222578e-09	-3.325800967957093235e-09
-1.000000000000000000e+00	-1.330000000000022720e+00	1.484409676777431741e-05	1.533278236820478924e-06	1.479609636589884758e-05	5.938808441162109375e+00	1.379117838951060548e-05	-2.765335409549152246e-07	1.366767901345156133e-05	-1.158343672752380371e+00	4.177961272944230586e-06	2.418737949483329430e-06	4.864658421865897253e-06	2.986309242248535156e+01	-2.292086964672535032e-09	-3.324954089833909165e-09
-1.000000000000000000e+00	-1.320000000000022933e+00	1.386339044984197244e-05	1.442045004296232946e-06	1.370007157674990594e-05	6.019352912902832031e+00	1.277065985050285235e-05	-2.437189436932385433e-07	1.252482434210833162e-05	-1.107624411582946777e+00	4.391203219711314887e-06	2.507686758690397255e-06	5.089068508823402226e-06	2.956097221374511719e+01	-2.257372955227765488e-09	-3.305872908754281525e-09
-1.000000000000000000e+00	-1.310000000000023146e+00	1.240678648173343390e-05	1.307561319663363975e-06	1.222424816660350189e-05	6.126180648803710938e+00	1.135516231443034485e-05	-2.121962836554303067e-07	1.110512857849244028e-05	-1.088935256004333496e+00	4.577945674100192264e-06	2.581990656835841946e-06	5.283986865833867341e-06	2.927410125732421875e+01	-2.226574924435453795e-09	-3.301630968621793727e-09
-1.000000000000000000e+00	-1.300000000000023359e+00	1.086386328097432852e-05	1.167266191259841435e-06	1.067766061169095337e-05	6.256755352020263672e+00	9.915243936120532453e-06	-1.792453332427612622e-07	9.687685633252840489e-06	-1.053747892379760742e+00	4.774826265929732472e-06	2.677629254321800545e-06	5.504786258825333789e-06	2.913656044006347656e+01	-2.193879966583267560e-09	-3.296841910582770652e-09
